name,value,year,lastValue,rank
Sterling Sharpe,8134,2000,8134,41
Webster Slaughter,8111,2000,8111,42
Haven Moses,8091,2000,8091,43
Art Powell,8046,2000,8046,44
Terance Mathis,8027,2000,7348,45
Bill Brooks,8001,2000,8001,46
Don Hutson,7991,2000,7991,47
Tony Hill,7988,2000,7988,48
Ozzie Newsome,7980,2000,7980,49
Bobby Mitchell,7954,2000,7954,50
Jackie Smith,7918,2000,7918,51
Jimmy Orr,7914,2000,7914,52
Drew Pearson,7822,2000,7822,53
Shannon Sharpe,7793,2000,6983,54
Anthony Carter,7733,2000,7733,55
Brian Blades,7620,2000,7620,56
Nat Moore,7546,2000,7546,57
Roy Jefferson,7539,2000,7539,58
Gary Garrison,7538,2000,7538,59
Bob Hayes,7414,2000,7414,60
Pete Retzlaff,7412,2000,7412,61
Jeff Graham,7361,2000,#N/A,62
Otis Taylor,7306,2000,7306,63
Isaac Bruce,7299,2000,#N/A,64
Boyd Dowler,7270,2000,7270,65
Lionel Taylor,7195,2000,7195,66
Carl Pickens,7129,2000,6887,67
Ken Burrough,7102,2000,7102,68
Isaac Curtis,7101,2000,7101,69
Reggie Rucker,7065,2000,7065,70
John Gilliam,7056,2000,7056,71
Elroy Hirsch,7029,2000,7029,72
Pat Tilley,7005,2000,7005,73
J.T. Smith,6974,2000,6974,74
Jimmy Smith,6887,2000,#N/A,75
Gene Washington,6856,2000,6856,76
Ahmad Rashad,6831,2000,6831,77
Charley Hennigan,6823,2000,6823,78
Dwight Clark,6750,2000,6750,79
Kellen Winslow,6741,2000,6741,80
Jerry Rice,20386,2001,19247,1
James Lofton,14004,2001,14004,2
Cris Carter,13833,2001,12962,3
Henry Ellard,13777,2001,13777,4
Tim Brown,13237,2001,12072,5
Andre Reed,13198,2001,13198,6
Steve Largent,13089,2001,13089,7
Irving Fryar,12785,2001,12785,8
Art Monk,12721,2001,12721,9
Charlie Joiner,12146,2001,12146,10
Michael Irvin,11904,2001,11904,11
Don Maynard,11834,2001,11834,12
Gary Clark,10856,2001,10856,13
Stanley Morgan,10716,2001,10716,14
Harold Jackson,10372,2001,10372,15
Lance Alworth,10266,2001,10266,16
Andre Rison,10205,2001,10205,17
Drew Hill,9831,2001,9831,18
Rob Moore,9368,2001,9368,19
Raymond Berry,9275,2001,9275,20
Herman Moore,9174,2001,9098,21
Anthony Miller,9148,2001,9148,22
Charley Taylor,9110,2001,9110,23
Tony Martin,9065,2001,8517,24
Harold Carmichael,8985,2001,8985,25
Fred Biletnikoff,8974,2001,8974,26
Mark Clayton,8974,2001,8974,27
Wes Chandler,8966,2001,8966,28
Roy Green,8965,2001,8965,29
Mark Duper,8869,2001,8869,30
Mark Carrier,8763,2001,8763,31
John Stallworth,8723,2001,8723,32
Cliff Branch,8685,2001,8685,33
Shannon Sharpe,8604,2001,7793,34
Terance Mathis,8591,2001,8027,35
Paul Warfield,8565,2001,8565,36
Billy Howton,8459,2001,8459,37
Tommy McDonald,8410,2001,8410,38
Isaac Bruce,8405,2001,7299,39
Wesley Walker,8306,2001,8306,40
Carroll Dale,8277,2001,8277,41
Jimmy Smith,8260,2001,6887,42
Ernest Givins,8215,2001,8215,43
Jeff Graham,8172,2001,7361,44
Eric Martin,8161,2001,8161,45
Sterling Sharpe,8134,2001,8134,46
Webster Slaughter,8111,2001,8111,47
Haven Moses,8091,2001,8091,48
Art Powell,8046,2001,8046,49
Bill Brooks,8001,2001,8001,50
Don Hutson,7991,2001,7991,51
Tony Hill,7988,2001,7988,52
Ozzie Newsome,7980,2001,7980,53
Bobby Mitchell,7954,2001,7954,54
Jackie Smith,7918,2001,7918,55
Jimmy Orr,7914,2001,7914,56
Drew Pearson,7822,2001,7822,57
Anthony Carter,7733,2001,7733,58
Brian Blades,7620,2001,7620,59
Nat Moore,7546,2001,7546,60
Roy Jefferson,7539,2001,7539,61
Gary Garrison,7538,2001,7538,62
Keenan McCardell,7526,2001,#N/A,63
Bob Hayes,7414,2001,7414,64
Pete Retzlaff,7412,2001,7412,65
Otis Taylor,7306,2001,7306,66
Boyd Dowler,7270,2001,7270,67
Lionel Taylor,7195,2001,7195,68
Carl Pickens,7129,2001,7129,69
Ken Burrough,7102,2001,7102,70
Isaac Curtis,7101,2001,7101,71
Marvin Harrison,7078,2001,#N/A,72
Reggie Rucker,7065,2001,7065,73
John Gilliam,7056,2001,7056,74
Ricky Proehl,7055,2001,#N/A,75
Elroy Hirsch,7029,2001,7029,76
Pat Tilley,7005,2001,7005,77
J.T. Smith,6974,2001,6974,78
Gene Washington,6856,2001,6856,79
Derrick Alexander,6837,2001,#N/A,80
Jerry Rice,21597,2002,20386,1
Tim Brown,14167,2002,13237,2
James Lofton,14004,2002,14004,3
Cris Carter,13899,2002,13833,4
Henry Ellard,13777,2002,13777,5
Andre Reed,13198,2002,13198,6
Steve Largent,13089,2002,13089,7
Irving Fryar,12785,2002,12785,8
Art Monk,12721,2002,12721,9
Charlie Joiner,12146,2002,12146,10
Michael Irvin,11904,2002,11904,11
Don Maynard,11834,2002,11834,12
Gary Clark,10856,2002,10856,13
Stanley Morgan,10716,2002,10716,14
Harold Jackson,10372,2002,10372,15
Lance Alworth,10266,2002,10266,16
Andre Rison,10205,2002,10205,17
Drew Hill,9831,2002,9831,18
Isaac Bruce,9480,2002,8405,19
Rob Moore,9368,2002,9368,20
Shannon Sharpe,9290,2002,8604,21
Jimmy Smith,9287,2002,8260,22
Raymond Berry,9275,2002,9275,23
Herman Moore,9174,2002,9174,24
Anthony Miller,9148,2002,9148,25
Charley Taylor,9110,2002,9110,26
Tony Martin,9065,2002,9065,27
Harold Carmichael,8985,2002,8985,28
Fred Biletnikoff,8974,2002,8974,29
Mark Clayton,8974,2002,8974,30
Wes Chandler,8966,2002,8966,31
Roy Green,8965,2002,8965,32
Mark Duper,8869,2002,8869,33
Terance Mathis,8809,2002,8591,34
Marvin Harrison,8800,2002,7078,35
Mark Carrier,8763,2002,8763,36
John Stallworth,8723,2002,8723,37
Cliff Branch,8685,2002,8685,38
Paul Warfield,8565,2002,8565,39
Billy Howton,8459,2002,8459,40
Tommy McDonald,8410,2002,8410,41
Wesley Walker,8306,2002,8306,42
Carroll Dale,8277,2002,8277,43
Ernest Givins,8215,2002,8215,44
Keenan McCardell,8196,2002,7526,45
Jeff Graham,8172,2002,8172,46
Eric Martin,8161,2002,8161,47
Sterling Sharpe,8134,2002,8134,48
Webster Slaughter,8111,2002,8111,49
Haven Moses,8091,2002,8091,50
Art Powell,8046,2002,8046,51
Bill Brooks,8001,2002,8001,52
Don Hutson,7991,2002,7991,53
Tony Hill,7988,2002,7988,54
Ozzie Newsome,7980,2002,7980,55
Bobby Mitchell,7954,2002,7954,56
Jackie Smith,7918,2002,7918,57
Jimmy Orr,7914,2002,7914,58
Drew Pearson,7822,2002,7822,59
Rod Smith,7783,2002,#N/A,60
Anthony Carter,7733,2002,7733,61
Brian Blades,7620,2002,7620,62
Nat Moore,7546,2002,7546,63
Roy Jefferson,7539,2002,7539,64
Gary Garrison,7538,2002,7538,65
Ricky Proehl,7521,2002,7055,66
Terrell Owens,7470,2002,#N/A,67
Bob Hayes,7414,2002,7414,68
Pete Retzlaff,7412,2002,7412,69
Keyshawn Johnson,7336,2002,#N/A,70
Otis Taylor,7306,2002,7306,71
Boyd Dowler,7270,2002,7270,72
Ed McCaffrey,7227,2002,#N/A,73
Lionel Taylor,7195,2002,7195,74
Curtis Conway,7187,2002,#N/A,75
Carl Pickens,7129,2002,7129,76
Antonio Freeman,7110,2002,#N/A,77
Ken Burrough,7102,2002,7102,78
Isaac Curtis,7101,2002,7101,79
Reggie Rucker,7065,2002,7065,80
Jerry Rice,22466,2003,21597,1
Tim Brown,14734,2003,14167,2
James Lofton,14004,2003,14004,3
Cris Carter,13899,2003,13899,4
Henry Ellard,13777,2003,13777,5
Andre Reed,13198,2003,13198,6
Steve Largent,13089,2003,13089,7
Irving Fryar,12785,2003,12785,8
Art Monk,12721,2003,12721,9
Charlie Joiner,12146,2003,12146,10
Michael Irvin,11904,2003,11904,11
Don Maynard,11834,2003,11834,12
Gary Clark,10856,2003,10856,13
Stanley Morgan,10716,2003,10716,14
Isaac Bruce,10461,2003,9480,15
Harold Jackson,10372,2003,10372,16
Lance Alworth,10266,2003,10266,17
Andre Rison,10205,2003,10205,18
Jimmy Smith,10092,2003,9287,19
Marvin Harrison,10072,2003,8800,20
Shannon Sharpe,10060,2003,9290,21
Drew Hill,9831,2003,9831,22
Keenan McCardell,9370,2003,8196,23
Rob Moore,9368,2003,9368,24
Raymond Berry,9275,2003,9275,25
Herman Moore,9174,2003,9174,26
Anthony Miller,9148,2003,9148,27
Charley Taylor,9110,2003,9110,28
Tony Martin,9065,2003,9065,29
Harold Carmichael,8985,2003,8985,30
Fred Biletnikoff,8974,2003,8974,31
Mark Clayton,8974,2003,8974,32
Wes Chandler,8966,2003,8966,33
Roy Green,8965,2003,8965,34
Mark Duper,8869,2003,8869,35
Terance Mathis,8809,2003,8809,36
Mark Carrier,8763,2003,8763,37
John Stallworth,8723,2003,8723,38
Cliff Branch,8685,2003,8685,39
Rod Smith,8628,2003,7783,40
Terrell Owens,8572,2003,7470,41
Paul Warfield,8565,2003,8565,42
Billy Howton,8459,2003,8459,43
Tommy McDonald,8410,2003,8410,44
Randy Moss,8375,2003,#N/A,45
Wesley Walker,8306,2003,8306,46
Carroll Dale,8277,2003,8277,47
Ernest Givins,8215,2003,8215,48
Jeff Graham,8172,2003,8172,49
Eric Martin,8161,2003,8161,50
Sterling Sharpe,8134,2003,8134,51
Webster Slaughter,8111,2003,8111,52
Haven Moses,8091,2003,8091,53
Art Powell,8046,2003,8046,54
Bill Brooks,8001,2003,8001,55
Don Hutson,7991,2003,7991,56
Tony Hill,7988,2003,7988,57
Ozzie Newsome,7980,2003,7980,58
Bobby Mitchell,7954,2003,7954,59
Keyshawn Johnson,7936,2003,7336,60
Jackie Smith,7918,2003,7918,61
Jimmy Orr,7914,2003,7914,62
Ricky Proehl,7910,2003,7521,63
Curtis Conway,7827,2003,7187,64
Drew Pearson,7822,2003,7822,65
Anthony Carter,7733,2003,7733,66
Johnnie Morton,7636,2003,#N/A,67
Brian Blades,7620,2003,7620,68
Nat Moore,7546,2003,7546,69
Roy Jefferson,7539,2003,7539,70
Gary Garrison,7538,2003,7538,71
Ed McCaffrey,7422,2003,7227,72
Bob Hayes,7414,2003,7414,73
Pete Retzlaff,7412,2003,7412,74
Otis Taylor,7306,2003,7306,75
Boyd Dowler,7270,2003,7270,76
Antonio Freeman,7251,2003,7110,77
Eric Moulds,7237,2003,#N/A,78
Lionel Taylor,7195,2003,7195,79
Carl Pickens,7129,2003,7129,80
Jerry Rice,22895,2004,22466,1
Tim Brown,14934,2004,14734,2
James Lofton,14004,2004,14004,3
Cris Carter,13899,2004,13899,4
Henry Ellard,13777,2004,13777,5
Andre Reed,13198,2004,13198,6
Steve Largent,13089,2004,13089,7
Irving Fryar,12785,2004,12785,8
Art Monk,12721,2004,12721,9
Charlie Joiner,12146,2004,12146,10
Michael Irvin,11904,2004,11904,11
Don Maynard,11834,2004,11834,12
Isaac Bruce,11753,2004,10461,13
Jimmy Smith,11264,2004,10092,14
Marvin Harrison,11185,2004,10072,15
Gary Clark,10856,2004,10856,16
Stanley Morgan,10716,2004,10716,17
Harold Jackson,10372,2004,10372,18
Lance Alworth,10266,2004,10266,19
Andre Rison,10205,2004,10205,20
Shannon Sharpe,10060,2004,10060,21
Drew Hill,9831,2004,9831,22
Rod Smith,9772,2004,8628,23
Terrell Owens,9772,2004,8572,24
Keenan McCardell,9763,2004,9370,25
Rob Moore,9368,2004,9368,26
Raymond Berry,9275,2004,9275,27
Herman Moore,9174,2004,9174,28
Anthony Miller,9148,2004,9148,29
Randy Moss,9142,2004,8375,30
Charley Taylor,9110,2004,9110,31
Tony Martin,9065,2004,9065,32
Harold Carmichael,8985,2004,8985,33
Mark Clayton,8974,2004,8974,34
Fred Biletnikoff,8974,2004,8974,35
Wes Chandler,8966,2004,8966,36
Roy Green,8965,2004,8965,37
Keyshawn Johnson,8917,2004,7936,38
Mark Duper,8869,2004,8869,39
Terance Mathis,8809,2004,8809,40
Mark Carrier,8763,2004,8763,41
John Stallworth,8723,2004,8723,42
Cliff Branch,8685,2004,8685,43
Paul Warfield,8565,2004,8565,44
Billy Howton,8459,2004,8459,45
Johnnie Morton,8431,2004,7636,46
Tommy McDonald,8410,2004,8410,47
Ricky Proehl,8407,2004,7910,48
Wesley Walker,8306,2004,8306,49
Eric Moulds,8280,2004,7237,50
Carroll Dale,8277,2004,8277,51
Curtis Conway,8230,2004,7827,52
Ernest Givins,8215,2004,8215,53
Jeff Graham,8172,2004,8172,54
Eric Martin,8161,2004,8161,55
Torry Holt,8156,2004,#N/A,56
Sterling Sharpe,8134,2004,8134,57
Webster Slaughter,8111,2004,8111,58
Haven Moses,8091,2004,8091,59
Art Powell,8046,2004,8046,60
Bill Brooks,8001,2004,8001,61
Don Hutson,7991,2004,7991,62
Tony Hill,7988,2004,7988,63
Ozzie Newsome,7980,2004,7980,64
Bobby Mitchell,7954,2004,7954,65
Jackie Smith,7918,2004,7918,66
Jimmy Orr,7914,2004,7914,67
Drew Pearson,7822,2004,7822,68
Muhsin Muhammad,7751,2004,#N/A,69
Anthony Carter,7733,2004,7733,70
Brian Blades,7620,2004,7620,71
Nat Moore,7546,2004,7546,72
Roy Jefferson,7539,2004,7539,73
Gary Garrison,7538,2004,7538,74
Ed McCaffrey,7422,2004,7422,75
Bob Hayes,7414,2004,7414,76
Pete Retzlaff,7412,2004,7412,77
Otis Taylor,7306,2004,7306,78
Boyd Dowler,7270,2004,7270,79
Antonio Freeman,7251,2004,7251,80
Jerry Rice,22895,2005,22895,1
Tim Brown,14934,2005,14934,2
James Lofton,14004,2005,14004,3
Cris Carter,13899,2005,13899,4
Henry Ellard,13777,2005,13777,5
Andre Reed,13198,2005,13198,6
Steve Largent,13089,2005,13089,7
Irving Fryar,12785,2005,12785,8
Art Monk,12721,2005,12721,9
Marvin Harrison,12331,2005,11185,10
Jimmy Smith,12287,2005,11264,11
Isaac Bruce,12278,2005,11753,12
Charlie Joiner,12146,2005,12146,13
Michael Irvin,11904,2005,11904,14
Don Maynard,11834,2005,11834,15
Rod Smith,10877,2005,9772,16
Gary Clark,10856,2005,10856,17
Stanley Morgan,10716,2005,10716,18
Keenan McCardell,10680,2005,9763,19
Terrell Owens,10535,2005,9772,20
Harold Jackson,10372,2005,10372,21
Lance Alworth,10266,2005,10266,22
Andre Rison,10205,2005,10205,23
Randy Moss,10147,2005,9142,24
Shannon Sharpe,10060,2005,10060,25
Drew Hill,9831,2005,9831,26
Keyshawn Johnson,9756,2005,8917,27
Torry Holt,9487,2005,8156,28
Rob Moore,9368,2005,9368,29
Raymond Berry,9275,2005,9275,30
Herman Moore,9174,2005,9174,31
Anthony Miller,9148,2005,9148,32
Charley Taylor,9110,2005,9110,33
Eric Moulds,9096,2005,8280,34
Tony Martin,9065,2005,9065,35
Harold Carmichael,8985,2005,8985,36
Fred Biletnikoff,8974,2005,8974,37
Mark Clayton,8974,2005,8974,38
Wes Chandler,8966,2005,8966,39
Roy Green,8965,2005,8965,40
Mark Duper,8869,2005,8869,41
Ricky Proehl,8848,2005,8407,42
Terance Mathis,8809,2005,8809,43
Mark Carrier,8763,2005,8763,44
John Stallworth,8723,2005,8723,45
Johnnie Morton,8719,2005,8431,46
Cliff Branch,8685,2005,8685,47
Paul Warfield,8565,2005,8565,48
Muhsin Muhammad,8501,2005,7751,49
Joey Galloway,8501,2005,#N/A,50
Billy Howton,8459,2005,8459,51
Tommy McDonald,8410,2005,8410,52
Wesley Walker,8306,2005,8306,53
Carroll Dale,8277,2005,8277,54
Curtis Conway,8230,2005,8230,55
Ernest Givins,8215,2005,8215,56
Jeff Graham,8172,2005,8172,57
Eric Martin,8161,2005,8161,58
Sterling Sharpe,8134,2005,8134,59
Webster Slaughter,8111,2005,8111,60
Haven Moses,8091,2005,8091,61
Art Powell,8046,2005,8046,62
Bill Brooks,8001,2005,8001,63
Don Hutson,7991,2005,7991,64
Tony Hill,7988,2005,7988,65
Ozzie Newsome,7980,2005,7980,66
Bobby Mitchell,7954,2005,7954,67
Jackie Smith,7918,2005,7918,68
Jimmy Orr,7914,2005,7914,69
Joe Horn,7822,2005,#N/A,70
Drew Pearson,7822,2005,7822,71
Tony Gonzalez,7810,2005,#N/A,72
Amani Toomer,7797,2005,#N/A,73
Terry Glenn,7776,2005,#N/A,74
Anthony Carter,7733,2005,7733,75
Brian Blades,7620,2005,7620,76
Nat Moore,7546,2005,7546,77
Roy Jefferson,7539,2005,7539,78
Gary Garrison,7538,2005,7538,79
Ed McCaffrey,7422,2005,7422,80
Jerry Rice,22895,2006,22895,1
Tim Brown,14934,2006,14934,2
James Lofton,14004,2006,14004,3
Cris Carter,13899,2006,13899,4
Henry Ellard,13777,2006,13777,5
Marvin Harrison,13697,2006,12331,6
Isaac Bruce,13376,2006,12278,7
Andre Reed,13198,2006,13198,8
Steve Largent,13089,2006,13089,9
Irving Fryar,12785,2006,12785,10
Art Monk,12721,2006,12721,11
Jimmy Smith,12287,2006,12287,12
Charlie Joiner,12146,2006,12146,13
Michael Irvin,11904,2006,11904,14
Don Maynard,11834,2006,11834,15
Terrell Owens,11715,2006,10535,16
Rod Smith,11389,2006,10877,17
Keenan McCardell,11117,2006,10680,18
Gary Clark,10856,2006,10856,19
Stanley Morgan,10716,2006,10716,20
Randy Moss,10700,2006,10147,21
Torry Holt,10675,2006,9487,22
Keyshawn Johnson,10571,2006,9756,23
Harold Jackson,10372,2006,10372,24
Lance Alworth,10266,2006,10266,25
Andre Rison,10205,2006,10205,26
Shannon Sharpe,10060,2006,10060,27
Drew Hill,9831,2006,9831,28
Eric Moulds,9653,2006,9096,29
Joey Galloway,9558,2006,8501,30
Rob Moore,9368,2006,9368,31
Muhsin Muhammad,9364,2006,8501,32
Raymond Berry,9275,2006,9275,33
Herman Moore,9174,2006,9174,34
Anthony Miller,9148,2006,9148,35
Charley Taylor,9110,2006,9110,36
Tony Martin,9065,2006,9065,37
Harold Carmichael,8985,2006,8985,38
Fred Biletnikoff,8974,2006,8974,39
Mark Clayton,8974,2006,8974,40
Wes Chandler,8966,2006,8966,41
Roy Green,8965,2006,8965,42
Ricky Proehl,8878,2006,8848,43
Mark Duper,8869,2006,8869,44
Terry Glenn,8823,2006,7776,45
Terance Mathis,8809,2006,8809,46
Mark Carrier,8763,2006,8763,47
John Stallworth,8723,2006,8723,48
Johnnie Morton,8719,2006,8719,49
Tony Gonzalez,8710,2006,7810,50
Cliff Branch,8685,2006,8685,51
Paul Warfield,8565,2006,8565,52
Joe Horn,8501,2006,7822,53
Billy Howton,8459,2006,8459,54
Tommy McDonald,8410,2006,8410,55
Wesley Walker,8306,2006,8306,56
Carroll Dale,8277,2006,8277,57
Eddie Kennison,8244,2006,#N/A,58
Curtis Conway,8230,2006,8230,59
Ernest Givins,8215,2006,8215,60
Jeff Graham,8172,2006,8172,61
Eric Martin,8161,2006,8161,62
Amani Toomer,8157,2006,7797,63
Sterling Sharpe,8134,2006,8134,64
Webster Slaughter,8111,2006,8111,65
Haven Moses,8091,2006,8091,66
Art Powell,8046,2006,8046,67
Hines Ward,8005,2006,#N/A,68
Bill Brooks,8001,2006,8001,69
Don Hutson,7991,2006,7991,70
Tony Hill,7988,2006,7988,71
Ozzie Newsome,7980,2006,7980,72
Bobby Mitchell,7954,2006,7954,73
Derrick Mason,7937,2006,#N/A,74
Jackie Smith,7918,2006,7918,75
Jimmy Orr,7914,2006,7914,76
Drew Pearson,7822,2006,7822,77
Anthony Carter,7733,2006,7733,78
Brian Blades,7620,2006,7620,79
Nat Moore,7546,2006,7546,80
Jerry Rice,22895,2007,22895,1
Tim Brown,14934,2007,14934,2
Isaac Bruce,14109,2007,13376,3
James Lofton,14004,2007,14004,4
Marvin Harrison,13944,2007,13697,5
Cris Carter,13899,2007,13899,6
Henry Ellard,13777,2007,13777,7
Andre Reed,13198,2007,13198,8
Steve Largent,13089,2007,13089,9
Terrell Owens,13070,2007,11715,10
Irving Fryar,12785,2007,12785,11
Art Monk,12721,2007,12721,12
Jimmy Smith,12287,2007,12287,13
Randy Moss,12193,2007,10700,14
Charlie Joiner,12146,2007,12146,15
Michael Irvin,11904,2007,11904,16
Torry Holt,11864,2007,10675,17
Don Maynard,11834,2007,11834,18
Rod Smith,11389,2007,11389,19
Keenan McCardell,11373,2007,11117,20
Gary Clark,10856,2007,10856,21
Stanley Morgan,10716,2007,10716,22
Joey Galloway,10572,2007,9558,23
Keyshawn Johnson,10571,2007,10571,24
Harold Jackson,10372,2007,10372,25
Lance Alworth,10266,2007,10266,26
Andre Rison,10205,2007,10205,27
Shannon Sharpe,10060,2007,10060,28
Eric Moulds,9995,2007,9653,29
Muhsin Muhammad,9934,2007,9364,30
Tony Gonzalez,9882,2007,8710,31
Drew Hill,9831,2007,9831,32
Rob Moore,9368,2007,9368,33
Raymond Berry,9275,2007,9275,34
Herman Moore,9174,2007,9174,35
Anthony Miller,9148,2007,9148,36
Charley Taylor,9110,2007,9110,37
Tony Martin,9065,2007,9065,38
Derrick Mason,9024,2007,7937,39
Harold Carmichael,8985,2007,8985,40
Fred Biletnikoff,8974,2007,8974,41
Mark Clayton,8974,2007,8974,42
Wes Chandler,8966,2007,8966,43
Roy Green,8965,2007,8965,44
Amani Toomer,8917,2007,8157,45
Ricky Proehl,8878,2007,8878,46
Mark Duper,8869,2007,8869,47
Terry Glenn,8823,2007,8823,48
Terance Mathis,8809,2007,8809,49
Mark Carrier,8763,2007,8763,50
Joe Horn,8744,2007,8501,51
Hines Ward,8737,2007,8005,52
John Stallworth,8723,2007,8723,53
Johnnie Morton,8719,2007,8719,54
Cliff Branch,8685,2007,8685,55
Paul Warfield,8565,2007,8565,56
Billy Howton,8459,2007,8459,57
Tommy McDonald,8410,2007,8410,58
Chad Johnson,8365,2007,#N/A,59
Eddie Kennison,8345,2007,8244,60
Wesley Walker,8306,2007,8306,61
Carroll Dale,8277,2007,8277,62
Curtis Conway,8230,2007,8230,63
Ernest Givins,8215,2007,8215,64
Jeff Graham,8172,2007,8172,65
Eric Martin,8161,2007,8161,66
Sterling Sharpe,8134,2007,8134,67
Webster Slaughter,8111,2007,8111,68
Haven Moses,8091,2007,8091,69
Art Powell,8046,2007,8046,70
Bill Brooks,8001,2007,8001,71
Don Hutson,7991,2007,7991,72
Tony Hill,7988,2007,7988,73
Ozzie Newsome,7980,2007,7980,74
Bobby Mitchell,7954,2007,7954,75
Jackie Smith,7918,2007,7918,76
Jimmy Orr,7914,2007,7914,77
Drew Pearson,7822,2007,7822,78
Anthony Carter,7733,2007,7733,79
Brian Blades,7620,2007,7620,80
Jerry Rice,22895,2008,22895,1
Isaac Bruce,14944,2008,14109,2
Tim Brown,14934,2008,14934,3
Marvin Harrison,14580,2008,13944,4
Terrell Owens,14122,2008,13070,5
James Lofton,14004,2008,14004,6
Cris Carter,13899,2008,13899,7
Henry Ellard,13777,2008,13777,8
Randy Moss,13201,2008,12193,9
Andre Reed,13198,2008,13198,10
Steve Largent,13089,2008,13089,11
Irving Fryar,12785,2008,12785,12
Art Monk,12721,2008,12721,13
Torry Holt,12660,2008,11864,14
Jimmy Smith,12287,2008,12287,15
Charlie Joiner,12146,2008,12146,16
Michael Irvin,11904,2008,11904,17
Don Maynard,11834,2008,11834,18
Rod Smith,11389,2008,11389,19
Keenan McCardell,11373,2008,11373,20
Tony Gonzalez,10940,2008,9882,21
Muhsin Muhammad,10857,2008,9934,22
Gary Clark,10856,2008,10856,23
Stanley Morgan,10716,2008,10716,24
Joey Galloway,10710,2008,10572,25
Keyshawn Johnson,10571,2008,10571,26
Harold Jackson,10372,2008,10372,27
Lance Alworth,10266,2008,10266,28
Andre Rison,10205,2008,10205,29
Derrick Mason,10061,2008,9024,30
Shannon Sharpe,10060,2008,10060,31
Eric Moulds,9995,2008,9995,32
Drew Hill,9831,2008,9831,33
Hines Ward,9780,2008,8737,34
Amani Toomer,9497,2008,8917,35
Rob Moore,9368,2008,9368,36
Raymond Berry,9275,2008,9275,37
Herman Moore,9174,2008,9174,38
Anthony Miller,9148,2008,9148,39
Charley Taylor,9110,2008,9110,40
Tony Martin,9065,2008,9065,41
Harold Carmichael,8985,2008,8985,42
Mark Clayton,8974,2008,8974,43
Fred Biletnikoff,8974,2008,8974,44
Wes Chandler,8966,2008,8966,45
Roy Green,8965,2008,8965,46
Chad Johnson,8905,2008,8365,47
Ricky Proehl,8878,2008,8878,48
Mark Duper,8869,2008,8869,49
Terry Glenn,8823,2008,8823,50
Terance Mathis,8809,2008,8809,51
Mark Carrier,8763,2008,8763,52
Joe Horn,8744,2008,8744,53
John Stallworth,8723,2008,8723,54
Johnnie Morton,8719,2008,8719,55
Cliff Branch,8685,2008,8685,56
Paul Warfield,8565,2008,8565,57
Billy Howton,8459,2008,8459,58
Tommy McDonald,8410,2008,8410,59
Eddie Kennison,8345,2008,8345,60
Wesley Walker,8306,2008,8306,61
Carroll Dale,8277,2008,8277,62
Curtis Conway,8230,2008,8230,63
Ernest Givins,8215,2008,8215,64
Jeff Graham,8172,2008,8172,65
Eric Martin,8161,2008,8161,66
Sterling Sharpe,8134,2008,8134,67
Reggie Wayne,8129,2008,#N/A,68
Webster Slaughter,8111,2008,8111,69
Laveranues Coles,8095,2008,#N/A,70
Haven Moses,8091,2008,8091,71
Art Powell,8046,2008,8046,72
Bill Brooks,8001,2008,8001,73
Don Hutson,7991,2008,7991,74
Donald Driver,7989,2008,#N/A,75
Tony Hill,7988,2008,7988,76
Ozzie Newsome,7980,2008,7980,77
Bobby Mitchell,7954,2008,7954,78
Jackie Smith,7918,2008,7918,79
Jimmy Orr,7914,2008,7914,80
Jerry Rice,22895,2009,22895,1
Isaac Bruce,15208,2009,14944,2
Terrell Owens,14951,2009,14122,3
Tim Brown,14934,2009,14934,4
Marvin Harrison,14580,2009,14580,5
Randy Moss,14465,2009,13201,6
James Lofton,14004,2009,14004,7
Cris Carter,13899,2009,13899,8
Henry Ellard,13777,2009,13777,9
Torry Holt,13382,2009,12660,10
Andre Reed,13198,2009,13198,11
Steve Largent,13089,2009,13089,12
Irving Fryar,12785,2009,12785,13
Art Monk,12721,2009,12721,14
Jimmy Smith,12287,2009,12287,15
Charlie Joiner,12146,2009,12146,16
Michael Irvin,11904,2009,11904,17
Don Maynard,11834,2009,11834,18
Tony Gonzalez,11807,2009,10940,19
Muhsin Muhammad,11438,2009,10857,20
Rod Smith,11389,2009,11389,21
Keenan McCardell,11373,2009,11373,22
Derrick Mason,11089,2009,10061,23
Hines Ward,10947,2009,9780,24
Gary Clark,10856,2009,10856,25
Joey Galloway,10777,2009,10710,26
Stanley Morgan,10716,2009,10716,27
Keyshawn Johnson,10571,2009,10571,28
Harold Jackson,10372,2009,10372,29
Lance Alworth,10266,2009,10266,30
Andre Rison,10205,2009,10205,31
Shannon Sharpe,10060,2009,10060,32
Eric Moulds,9995,2009,9995,33
Chad Johnson,9952,2009,8905,34
Drew Hill,9831,2009,9831,35
Amani Toomer,9497,2009,9497,36
Reggie Wayne,9393,2009,8129,37
Rob Moore,9368,2009,9368,38
Raymond Berry,9275,2009,9275,39
Herman Moore,9174,2009,9174,40
Anthony Miller,9148,2009,9148,41
Charley Taylor,9110,2009,9110,42
Tony Martin,9065,2009,9065,43
Donald Driver,9050,2009,7989,44
Harold Carmichael,8985,2009,8985,45
Mark Clayton,8974,2009,8974,46
Fred Biletnikoff,8974,2009,8974,47
Wes Chandler,8966,2009,8966,48
Roy Green,8965,2009,8965,49
Ricky Proehl,8878,2009,8878,50
Mark Duper,8869,2009,8869,51
